cluster_id	cluster_size	number_of_families	hypothetical_ratio_mean	structural_membrane_enrichment	neighborhood_consistency	top_neighborhood_signature	priority_score	candidate_count	hypothetical_count	example_proteins
60	12	1	0.16666666666666666	0.0	1.0	CDS|CDS|CDS	2.333333333333333	12	2	NP_042809.1;YP_009702363.1;YP_009702521.1;YP_009702682.1;YP_009702849.1
61	12	1	0.16666666666666666	0.0	1.0	CDS|CDS|CDS	2.333333333333333	12	2	NP_042810.1;YP_009702364.1;YP_009702522.1;YP_009702683.1;YP_009702850.1
63	12	1	0.16666666666666666	0.0	1.0	CDS|CDS|CDS	2.333333333333333	12	2	NP_042818.1;YP_009702372.1;YP_009702530.1;YP_009702691.1;YP_009702858.1
24	4	1	0.0	0.3333333333333333	1.0	CDS|CDS|CDS	2.333333333333333	4		YP_009229882.1;YP_009118437.1;YP_009118439.1;NP_042646.1
8	98	1	0.0	0.32653061224489793	1.0	CDS|CDS	2.326530612244898	98		YP_006590075.1;YP_006590075.1;YP_006590072.1;YP_006590072.1;YP_006590078.1
36	13	1	0.15384615384615385	0.0	1.0	CDS|CDS|CDS	2.3076923076923075	13	2	NP_042755.1;YP_009702308.1;YP_009702309.1;YP_009702467.1;YP_009702628.1
262	5	1	0.13333333333333333	0.0	1.0	CDS|CDS|CDS	2.2666666666666666	5	2	YP_006907060.1;YP_006907059.1;YP_009622929.1;YP_009622930.1;YP_009622931.1
33	12	1	0.1111111111111111	0.0	1.0	CDS|CDS|CDS	2.2222222222222223	12	2	NP_042741.1;YP_009702294.1;YP_009702453.1;YP_009702614.1;YP_009702781.1
34	12	1	0.1111111111111111	0.0	1.0	CDS|CDS|CDS	2.2222222222222223	12	2	NP_042742.1;YP_009702295.1;YP_009702454.1;YP_009702615.1;YP_009702782.1
51	12	1	0.1111111111111111	0.0	1.0	CDS|CDS|CDS	2.2222222222222223	12	2	NP_042795.1;YP_009702349.1;YP_009702507.1;YP_009702668.1;YP_009702835.1
52	12	1	0.1111111111111111	0.0	1.0	CDS|CDS|CDS	2.2222222222222223	12	2	NP_042796.1;YP_009702350.1;YP_009702508.1;YP_009702669.1;YP_009702836.1
66	10	1	0.1	0.0	1.0	CDS|CDS|CDS	2.2	10	1	YP_009702335.1;YP_009702493.1;YP_009702654.1;YP_009702821.1;YP_009702986.1
64	12	1	0.13888888888888887	0.0	0.9166666666666666	CDS|CDS|CDS	2.194444444444444	12	2	NP_042831.1;YP_009702385.1;YP_009702543.1;YP_009702704.1;YP_009702870.1
46	11	1	0.09090909090909091	0.0	1.0	CDS|CDS|CDS	2.1818181818181817	11	1	NP_042780.1;YP_009702334.1;YP_009702492.1;YP_009702653.1;YP_009702820.1
25	4	1	0.08333333333333333	0.0	1.0	CDS|CDS|CDS	2.166666666666667	4	1	NP_570753.1;YP_001129358.1;YP_010084371.1;YP_238324.1
26	32	1	0.026041666666666664	0.17708333333333331	0.9375	CDS|CDS	2.1666666666666665	32	2	NP_047214.1;NP_047214.1;YP_009508269.1;YP_009508269.1;YP_009666953.1
318	5	1	0.06666666666666667	0.0	1.0	CDS|CDS|CDS	2.1333333333333333	5	1	YP_010658184.1;YP_010657978.1;YP_010658084.1;YP_010658379.1;YP_010658285.1
32	11	1	0.0606060606060606	0.0	1.0	CDS|CDS|CDS	2.121212121212121	11	2	NP_042740.1;YP_009702293.1;YP_009702452.1;YP_009702613.1;YP_009702780.1
11	70	1	0.0	0.019047619047619046	1.0	mat_peptide|mat_peptide|mat_peptide	2.019047619047619	70		YP_009483884.1;YP_009483885.1;YP_009020968.1;YP_009020969.1;YP_009020970.1
2	24	1	0.0	0.013888888888888888	1.0	mat_peptide|mat_peptide|mat_peptide	2.013888888888889	24		YP_009249468.1;YP_009249471.1;YP_009020967.1;NP_740396.1;NP_740472.1
3	9	1	0.0	0.0	1.0	CDS|CDS|CDS	2.0	9		YP_009229842.1;YP_009041986.1;YP_009044392.1;YP_009118395.1;NP_597933.1
23	5	1	0.0	0.0	1.0	CDS	2.0	5		YP_003934625.1;YP_010782913.1;YP_010797592.1;YP_010797611.1;YP_010797947.1
68	6	1	0.0	0.0	1.0	CDS|CDS|CDS	2.0	6		NP_049476.1;YP_001648908.1;YP_009168109.1;YP_009908276.1;YP_009908045.1
125	9	1	0.0	0.0	1.0	CDS|CDS|CDS	2.0	9		YP_004009852.1;YP_004010383.1;YP_004009610.1;YP_006489173.2;YP_009889875.1
12	8	1	0.0	0.10416666666666666	0.875	CDS|CDS|CDS	1.9791666666666667	8		YP_009042051.1;YP_009044454.1;YP_009044455.1;YP_009044456.1;NP_065571.1
13	5	1	0.0	0.0	0.8	CDS|CDS	1.8	5		YP_007714626.1;YP_007714626.1;YP_007714627.1;YP_009506244.1;YP_009506244.1
15	13	1	0.07692307692307693	0.0	0.5384615384615384	CDS|CDS|CDS	1.692307692307692	13	1	YP_009110760.1;YP_009110760.1;NP_042873.1;YP_009507342.1;YP_009507342.1
16	12	1	0.0	0.0	0.5	CDS|CDS	1.5	12		YP_008873516.1;YP_008873516.1;YP_529831.1;YP_529831.1;YP_529825.1
